model,mae_norm,rmse_norm,psnr_norm,ssim_norm,mae_kpa,rmse_kpa,spearman_pixel,n_eval_samples,eval_condition_ids,dataset,split_mode,fold,split_column,test_group,train_count,val_count,test_count,crps_norm,cov50,width50_norm,cov80,width80_norm,cov90,width90_norm,cov95,width95_norm,uncertainty_error_spearman,failure_auroc_top10_abs_error,uce,ence,ause_abs_error,pit_mean,posterior_std_norm_mean,calibration_split,calibration_target_coverage,calibration_scale_90,residual_scale
train_mean_prior,0.1440892666578292,0.2195225340582517,13.170417853325851,0.0332627339073671,4.060465335845947,11.480061371004568,,52,F3NCS_0009_iid_support_ellipse_zb07p3_E22p5;F3NCS_0010_iid_support_cylinder_zb06p1_E14p0;F3NCS_0019_iid_support_two_foci_zb05p4_E27p2;F3NCS_0021_iid_support_ellipse_zb05p6_E31p9;F3NCS_0023_iid_support_cylinder_zb05p0_E06p6;F3NCS_0027_iid_support_ellipse_zb02p3_E78p6;F3NCS_0035_iid_support_ellipse_zb02p8_E30p8;F3NCS_0037_iid_support_ellipse_zb08p0_E07p6;F3NCS_0044_iid_support_ellipse_zb07p2_E08p4;F3NCS_0079_iid_support_cylinder_zb04p3_E13p0;F3NCS_0081_iid_support_ellipse_zb05p9_E06p8;F3NCS_0089_iid_support_cylinder_zb05p4_E08p5;F3NCS_0091_iid_support_two_foci_zb03p9_E39p0;F3NCS_0097_iid_support_cylinder_zb06p3_E18p9;F3NCS_0100_iid_support_cylinder_zb03p6_E34p7;F3NCS_0104_iid_support_ellipse_zb03p3_E52p9;F3NCS_0111_iid_support_ellipse_zb03p7_E19p4;F3NCS_0125_iid_support_cylinder_zb06p4_E14p2;F3NCS_0128_iid_support_two_foci_zb02p9_E23p9;F3NCS_0131_iid_support_ellipse_zb05p4_E74p1;F3NCS_0132_iid_support_cylinder_zb07p9_E08p3;F3NCS_0139_iid_support_two_foci_zb03p2_E25p1;F3NCS_0141_iid_support_cylinder_zb01p5_E37p1;F3NCS_0142_iid_support_two_foci_zb05p0_E19p6;F3NCS_0146_iid_support_two_foci_zb04p1_E20p6;F3NCS_0149_iid_support_cylinder_zb03p2_E32p2;F3NCS_0155_iid_support_ellipse_zb06p3_E24p5;F3NCS_0158_iid_support_cylinder_zb05p7_E11p3;F3NCS_0161_iid_support_ellipse_zb01p6_E25p7;F3NCS_0162_iid_support_ellipse_zb03p2_E17p6;F3NCS_0163_iid_support_two_foci_zb06p0_E08p1;F3NCS_0165_iid_support_ellipse_zb04p1_E25p8;F3NCS_0179_iid_support_two_foci_zb03p8_E90p2;F3NCS_0183_iid_support_cylinder_zb06p6_E10p9;F3NCS_0184_iid_support_cylinder_zb03p7_E17p7;F3NCS_0188_iid_support_cylinder_zb02p6_E41p7;F3NCS_0198_iid_support_cylinder_zb05p9_E17p9;F3NCS_0199_iid_support_ellipse_zb06p2_E37p7;F3NCS_0202_iid_support_cylinder_zb03p7_E57p3;F3NCS_0220_iid_support_two_foci_zb02p4_E32p0;F3NCS_0223_iid_support_two_foci_zb05p1_E52p3;F3NCS_0239_iid_support_ellipse_zb02p9_E06p8;F3NCS_0262_iid_support_ellipse_zb05p7_E60p2;F3NCS_0272_iid_support_ellipse_zb02p7_E33p6;F3NCS_0278_iid_support_ellipse_zb02p1_E44p7;F3NCS_0284_iid_support_ellipse_zb03p7_E68p9;F3NCS_0288_iid_support_cylinder_zb03p9_E35p1;F3NCS_0296_iid_support_cylinder_zb06p2_E15p6;F3NCS_0300_iid_support_ellipse_zb07p6_E67p9;F3NCS_0306_iid_support_ellipse_zb04p6_E40p2;F3NCS_0315_iid_support_ellipse_zb08p0_E09p3;F3NCS_0316_iid_support_two_foci_zb02p8_E06p3,method2b_512_full_comsol_recalibrated_9model,fig3_true_ood,0,split_role/ood_split_family,iid_test,230,38,52,,,,,,,,,,,,,,,,,,,,
srcnn_bz_single_channel,0.1286536753177642,0.2058574672806019,13.72866749536622,0.1003539537867674,3.89912748336792,11.036156619479788,0.3260831717330646,52,F3NCS_0009_iid_support_ellipse_zb07p3_E22p5;F3NCS_0010_iid_support_cylinder_zb06p1_E14p0;F3NCS_0019_iid_support_two_foci_zb05p4_E27p2;F3NCS_0021_iid_support_ellipse_zb05p6_E31p9;F3NCS_0023_iid_support_cylinder_zb05p0_E06p6;F3NCS_0027_iid_support_ellipse_zb02p3_E78p6;F3NCS_0035_iid_support_ellipse_zb02p8_E30p8;F3NCS_0037_iid_support_ellipse_zb08p0_E07p6;F3NCS_0044_iid_support_ellipse_zb07p2_E08p4;F3NCS_0079_iid_support_cylinder_zb04p3_E13p0;F3NCS_0081_iid_support_ellipse_zb05p9_E06p8;F3NCS_0089_iid_support_cylinder_zb05p4_E08p5;F3NCS_0091_iid_support_two_foci_zb03p9_E39p0;F3NCS_0097_iid_support_cylinder_zb06p3_E18p9;F3NCS_0100_iid_support_cylinder_zb03p6_E34p7;F3NCS_0104_iid_support_ellipse_zb03p3_E52p9;F3NCS_0111_iid_support_ellipse_zb03p7_E19p4;F3NCS_0125_iid_support_cylinder_zb06p4_E14p2;F3NCS_0128_iid_support_two_foci_zb02p9_E23p9;F3NCS_0131_iid_support_ellipse_zb05p4_E74p1;F3NCS_0132_iid_support_cylinder_zb07p9_E08p3;F3NCS_0139_iid_support_two_foci_zb03p2_E25p1;F3NCS_0141_iid_support_cylinder_zb01p5_E37p1;F3NCS_0142_iid_support_two_foci_zb05p0_E19p6;F3NCS_0146_iid_support_two_foci_zb04p1_E20p6;F3NCS_0149_iid_support_cylinder_zb03p2_E32p2;F3NCS_0155_iid_support_ellipse_zb06p3_E24p5;F3NCS_0158_iid_support_cylinder_zb05p7_E11p3;F3NCS_0161_iid_support_ellipse_zb01p6_E25p7;F3NCS_0162_iid_support_ellipse_zb03p2_E17p6;F3NCS_0163_iid_support_two_foci_zb06p0_E08p1;F3NCS_0165_iid_support_ellipse_zb04p1_E25p8;F3NCS_0179_iid_support_two_foci_zb03p8_E90p2;F3NCS_0183_iid_support_cylinder_zb06p6_E10p9;F3NCS_0184_iid_support_cylinder_zb03p7_E17p7;F3NCS_0188_iid_support_cylinder_zb02p6_E41p7;F3NCS_0198_iid_support_cylinder_zb05p9_E17p9;F3NCS_0199_iid_support_ellipse_zb06p2_E37p7;F3NCS_0202_iid_support_cylinder_zb03p7_E57p3;F3NCS_0220_iid_support_two_foci_zb02p4_E32p0;F3NCS_0223_iid_support_two_foci_zb05p1_E52p3;F3NCS_0239_iid_support_ellipse_zb02p9_E06p8;F3NCS_0262_iid_support_ellipse_zb05p7_E60p2;F3NCS_0272_iid_support_ellipse_zb02p7_E33p6;F3NCS_0278_iid_support_ellipse_zb02p1_E44p7;F3NCS_0284_iid_support_ellipse_zb03p7_E68p9;F3NCS_0288_iid_support_cylinder_zb03p9_E35p1;F3NCS_0296_iid_support_cylinder_zb06p2_E15p6;F3NCS_0300_iid_support_ellipse_zb07p6_E67p9;F3NCS_0306_iid_support_ellipse_zb04p6_E40p2;F3NCS_0315_iid_support_ellipse_zb08p0_E09p3;F3NCS_0316_iid_support_two_foci_zb02p8_E06p3,method2b_512_full_comsol_recalibrated_9model,fig3_true_ood,0,split_role/ood_split_family,iid_test,230,38,52,0.1286536753177642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.204418347581196,,0.0938998871965652,0.1412165760993957,0.0,,,,
unet_canonical_bxyz,0.0807966366410255,0.1577360947880319,16.041378311787682,0.3405571012542798,3.0146050453186035,9.098388327941144,0.555825319658768,52,F3NCS_0009_iid_support_ellipse_zb07p3_E22p5;F3NCS_0010_iid_support_cylinder_zb06p1_E14p0;F3NCS_0019_iid_support_two_foci_zb05p4_E27p2;F3NCS_0021_iid_support_ellipse_zb05p6_E31p9;F3NCS_0023_iid_support_cylinder_zb05p0_E06p6;F3NCS_0027_iid_support_ellipse_zb02p3_E78p6;F3NCS_0035_iid_support_ellipse_zb02p8_E30p8;F3NCS_0037_iid_support_ellipse_zb08p0_E07p6;F3NCS_0044_iid_support_ellipse_zb07p2_E08p4;F3NCS_0079_iid_support_cylinder_zb04p3_E13p0;F3NCS_0081_iid_support_ellipse_zb05p9_E06p8;F3NCS_0089_iid_support_cylinder_zb05p4_E08p5;F3NCS_0091_iid_support_two_foci_zb03p9_E39p0;F3NCS_0097_iid_support_cylinder_zb06p3_E18p9;F3NCS_0100_iid_support_cylinder_zb03p6_E34p7;F3NCS_0104_iid_support_ellipse_zb03p3_E52p9;F3NCS_0111_iid_support_ellipse_zb03p7_E19p4;F3NCS_0125_iid_support_cylinder_zb06p4_E14p2;F3NCS_0128_iid_support_two_foci_zb02p9_E23p9;F3NCS_0131_iid_support_ellipse_zb05p4_E74p1;F3NCS_0132_iid_support_cylinder_zb07p9_E08p3;F3NCS_0139_iid_support_two_foci_zb03p2_E25p1;F3NCS_0141_iid_support_cylinder_zb01p5_E37p1;F3NCS_0142_iid_support_two_foci_zb05p0_E19p6;F3NCS_0146_iid_support_two_foci_zb04p1_E20p6;F3NCS_0149_iid_support_cylinder_zb03p2_E32p2;F3NCS_0155_iid_support_ellipse_zb06p3_E24p5;F3NCS_0158_iid_support_cylinder_zb05p7_E11p3;F3NCS_0161_iid_support_ellipse_zb01p6_E25p7;F3NCS_0162_iid_support_ellipse_zb03p2_E17p6;F3NCS_0163_iid_support_two_foci_zb06p0_E08p1;F3NCS_0165_iid_support_ellipse_zb04p1_E25p8;F3NCS_0179_iid_support_two_foci_zb03p8_E90p2;F3NCS_0183_iid_support_cylinder_zb06p6_E10p9;F3NCS_0184_iid_support_cylinder_zb03p7_E17p7;F3NCS_0188_iid_support_cylinder_zb02p6_E41p7;F3NCS_0198_iid_support_cylinder_zb05p9_E17p9;F3NCS_0199_iid_support_ellipse_zb06p2_E37p7;F3NCS_0202_iid_support_cylinder_zb03p7_E57p3;F3NCS_0220_iid_support_two_foci_zb02p4_E32p0;F3NCS_0223_iid_support_two_foci_zb05p1_E52p3;F3NCS_0239_iid_support_ellipse_zb02p9_E06p8;F3NCS_0262_iid_support_ellipse_zb05p7_E60p2;F3NCS_0272_iid_support_ellipse_zb02p7_E33p6;F3NCS_0278_iid_support_ellipse_zb02p1_E44p7;F3NCS_0284_iid_support_ellipse_zb03p7_E68p9;F3NCS_0288_iid_support_cylinder_zb03p9_E35p1;F3NCS_0296_iid_support_cylinder_zb06p2_E15p6;F3NCS_0300_iid_support_ellipse_zb07p6_E67p9;F3NCS_0306_iid_support_ellipse_zb04p6_E40p2;F3NCS_0315_iid_support_ellipse_zb08p0_E09p3;F3NCS_0316_iid_support_two_foci_zb02p8_E06p3,method2b_512_full_comsol_recalibrated_9model,fig3_true_ood,0,split_role/ood_split_family,iid_test,230,38,52,0.0807966366410255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.1565269715135462,,0.0668927518862401,0.0973745509982109,0.0,,,,
vanilla_diffusion,0.432719349861145,0.4459213812360272,7.0148340681367785,0.0537202601822522,11.901841163635254,13.674755834878908,0.2539933927754355,52,F3NCS_0009_iid_support_ellipse_zb07p3_E22p5;F3NCS_0010_iid_support_cylinder_zb06p1_E14p0;F3NCS_0019_iid_support_two_foci_zb05p4_E27p2;F3NCS_0021_iid_support_ellipse_zb05p6_E31p9;F3NCS_0023_iid_support_cylinder_zb05p0_E06p6;F3NCS_0027_iid_support_ellipse_zb02p3_E78p6;F3NCS_0035_iid_support_ellipse_zb02p8_E30p8;F3NCS_0037_iid_support_ellipse_zb08p0_E07p6;F3NCS_0044_iid_support_ellipse_zb07p2_E08p4;F3NCS_0079_iid_support_cylinder_zb04p3_E13p0;F3NCS_0081_iid_support_ellipse_zb05p9_E06p8;F3NCS_0089_iid_support_cylinder_zb05p4_E08p5;F3NCS_0091_iid_support_two_foci_zb03p9_E39p0;F3NCS_0097_iid_support_cylinder_zb06p3_E18p9;F3NCS_0100_iid_support_cylinder_zb03p6_E34p7;F3NCS_0104_iid_support_ellipse_zb03p3_E52p9;F3NCS_0111_iid_support_ellipse_zb03p7_E19p4;F3NCS_0125_iid_support_cylinder_zb06p4_E14p2;F3NCS_0128_iid_support_two_foci_zb02p9_E23p9;F3NCS_0131_iid_support_ellipse_zb05p4_E74p1;F3NCS_0132_iid_support_cylinder_zb07p9_E08p3;F3NCS_0139_iid_support_two_foci_zb03p2_E25p1;F3NCS_0141_iid_support_cylinder_zb01p5_E37p1;F3NCS_0142_iid_support_two_foci_zb05p0_E19p6;F3NCS_0146_iid_support_two_foci_zb04p1_E20p6;F3NCS_0149_iid_support_cylinder_zb03p2_E32p2;F3NCS_0155_iid_support_ellipse_zb06p3_E24p5;F3NCS_0158_iid_support_cylinder_zb05p7_E11p3;F3NCS_0161_iid_support_ellipse_zb01p6_E25p7;F3NCS_0162_iid_support_ellipse_zb03p2_E17p6;F3NCS_0163_iid_support_two_foci_zb06p0_E08p1;F3NCS_0165_iid_support_ellipse_zb04p1_E25p8;F3NCS_0179_iid_support_two_foci_zb03p8_E90p2;F3NCS_0183_iid_support_cylinder_zb06p6_E10p9;F3NCS_0184_iid_support_cylinder_zb03p7_E17p7;F3NCS_0188_iid_support_cylinder_zb02p6_E41p7;F3NCS_0198_iid_support_cylinder_zb05p9_E17p9;F3NCS_0199_iid_support_ellipse_zb06p2_E37p7;F3NCS_0202_iid_support_cylinder_zb03p7_E57p3;F3NCS_0220_iid_support_two_foci_zb02p4_E32p0;F3NCS_0223_iid_support_two_foci_zb05p1_E52p3;F3NCS_0239_iid_support_ellipse_zb02p9_E06p8;F3NCS_0262_iid_support_ellipse_zb05p7_E60p2;F3NCS_0272_iid_support_ellipse_zb02p7_E33p6;F3NCS_0278_iid_support_ellipse_zb02p1_E44p7;F3NCS_0284_iid_support_ellipse_zb03p7_E68p9;F3NCS_0288_iid_support_cylinder_zb03p9_E35p1;F3NCS_0296_iid_support_cylinder_zb06p2_E15p6;F3NCS_0300_iid_support_ellipse_zb07p6_E67p9;F3NCS_0306_iid_support_ellipse_zb04p6_E40p2;F3NCS_0315_iid_support_ellipse_zb08p0_E09p3;F3NCS_0316_iid_support_two_foci_zb02p8_E06p3,method2b_512_full_comsol_recalibrated_9model,fig3_true_ood,0,split_role/ood_split_family,iid_test,230,38,52,0.395698219537735,0.0162916909903287,0.0692325010895729,0.0370389483869075,0.1692823022603988,0.049532376229763,0.2313702851533889,0.0593355633318424,0.2767616212368011,0.48094803667915,0.9081926036181476,0.3676700310229239,5.468846109334399,0.0877442138635626,0.0902717262506485,0.0782384574413299,,,,
vanilla_diffusion_calibrated90,0.432719349861145,0.4459213812360272,7.0148340681367785,0.0537202595733106,11.901841163635254,13.674755834878908,0.2539933497159172,52,F3NCS_0009_iid_support_ellipse_zb07p3_E22p5;F3NCS_0010_iid_support_cylinder_zb06p1_E14p0;F3NCS_0019_iid_support_two_foci_zb05p4_E27p2;F3NCS_0021_iid_support_ellipse_zb05p6_E31p9;F3NCS_0023_iid_support_cylinder_zb05p0_E06p6;F3NCS_0027_iid_support_ellipse_zb02p3_E78p6;F3NCS_0035_iid_support_ellipse_zb02p8_E30p8;F3NCS_0037_iid_support_ellipse_zb08p0_E07p6;F3NCS_0044_iid_support_ellipse_zb07p2_E08p4;F3NCS_0079_iid_support_cylinder_zb04p3_E13p0;F3NCS_0081_iid_support_ellipse_zb05p9_E06p8;F3NCS_0089_iid_support_cylinder_zb05p4_E08p5;F3NCS_0091_iid_support_two_foci_zb03p9_E39p0;F3NCS_0097_iid_support_cylinder_zb06p3_E18p9;F3NCS_0100_iid_support_cylinder_zb03p6_E34p7;F3NCS_0104_iid_support_ellipse_zb03p3_E52p9;F3NCS_0111_iid_support_ellipse_zb03p7_E19p4;F3NCS_0125_iid_support_cylinder_zb06p4_E14p2;F3NCS_0128_iid_support_two_foci_zb02p9_E23p9;F3NCS_0131_iid_support_ellipse_zb05p4_E74p1;F3NCS_0132_iid_support_cylinder_zb07p9_E08p3;F3NCS_0139_iid_support_two_foci_zb03p2_E25p1;F3NCS_0141_iid_support_cylinder_zb01p5_E37p1;F3NCS_0142_iid_support_two_foci_zb05p0_E19p6;F3NCS_0146_iid_support_two_foci_zb04p1_E20p6;F3NCS_0149_iid_support_cylinder_zb03p2_E32p2;F3NCS_0155_iid_support_ellipse_zb06p3_E24p5;F3NCS_0158_iid_support_cylinder_zb05p7_E11p3;F3NCS_0161_iid_support_ellipse_zb01p6_E25p7;F3NCS_0162_iid_support_ellipse_zb03p2_E17p6;F3NCS_0163_iid_support_two_foci_zb06p0_E08p1;F3NCS_0165_iid_support_ellipse_zb04p1_E25p8;F3NCS_0179_iid_support_two_foci_zb03p8_E90p2;F3NCS_0183_iid_support_cylinder_zb06p6_E10p9;F3NCS_0184_iid_support_cylinder_zb03p7_E17p7;F3NCS_0188_iid_support_cylinder_zb02p6_E41p7;F3NCS_0198_iid_support_cylinder_zb05p9_E17p9;F3NCS_0199_iid_support_ellipse_zb06p2_E37p7;F3NCS_0202_iid_support_cylinder_zb03p7_E57p3;F3NCS_0220_iid_support_two_foci_zb02p4_E32p0;F3NCS_0223_iid_support_two_foci_zb05p1_E52p3;F3NCS_0239_iid_support_ellipse_zb02p9_E06p8;F3NCS_0262_iid_support_ellipse_zb05p7_E60p2;F3NCS_0272_iid_support_ellipse_zb02p7_E33p6;F3NCS_0278_iid_support_ellipse_zb02p1_E44p7;F3NCS_0284_iid_support_ellipse_zb03p7_E68p9;F3NCS_0288_iid_support_cylinder_zb03p9_E35p1;F3NCS_0296_iid_support_cylinder_zb06p2_E15p6;F3NCS_0300_iid_support_ellipse_zb07p6_E67p9;F3NCS_0306_iid_support_ellipse_zb04p6_E40p2;F3NCS_0315_iid_support_ellipse_zb08p0_E09p3;F3NCS_0316_iid_support_two_foci_zb02p8_E06p3,method2b_512_full_comsol_recalibrated_9model,fig3_true_ood,0,split_role/ood_split_family,iid_test,230,38,52,0.2267278730869293,0.3386089503765106,0.5997781157493591,0.7320462465286255,1.46653413772583,0.8963106870651245,2.004417181015014,0.95770263671875,2.397653818130493,0.4809480180960732,0.9081926068020502,0.2634627984290825,0.3532823905751452,0.0877442137335617,0.2662999033927917,0.6777989268302917,validation,0.9,8.663244247436523,
likelihood_guided_diffusion,0.4335761070251465,0.4468324220820697,6.997106441635524,0.0538818839794168,11.940954208374023,13.72652581632833,0.2432309613269552,52,F3NCS_0009_iid_support_ellipse_zb07p3_E22p5;F3NCS_0010_iid_support_cylinder_zb06p1_E14p0;F3NCS_0019_iid_support_two_foci_zb05p4_E27p2;F3NCS_0021_iid_support_ellipse_zb05p6_E31p9;F3NCS_0023_iid_support_cylinder_zb05p0_E06p6;F3NCS_0027_iid_support_ellipse_zb02p3_E78p6;F3NCS_0035_iid_support_ellipse_zb02p8_E30p8;F3NCS_0037_iid_support_ellipse_zb08p0_E07p6;F3NCS_0044_iid_support_ellipse_zb07p2_E08p4;F3NCS_0079_iid_support_cylinder_zb04p3_E13p0;F3NCS_0081_iid_support_ellipse_zb05p9_E06p8;F3NCS_0089_iid_support_cylinder_zb05p4_E08p5;F3NCS_0091_iid_support_two_foci_zb03p9_E39p0;F3NCS_0097_iid_support_cylinder_zb06p3_E18p9;F3NCS_0100_iid_support_cylinder_zb03p6_E34p7;F3NCS_0104_iid_support_ellipse_zb03p3_E52p9;F3NCS_0111_iid_support_ellipse_zb03p7_E19p4;F3NCS_0125_iid_support_cylinder_zb06p4_E14p2;F3NCS_0128_iid_support_two_foci_zb02p9_E23p9;F3NCS_0131_iid_support_ellipse_zb05p4_E74p1;F3NCS_0132_iid_support_cylinder_zb07p9_E08p3;F3NCS_0139_iid_support_two_foci_zb03p2_E25p1;F3NCS_0141_iid_support_cylinder_zb01p5_E37p1;F3NCS_0142_iid_support_two_foci_zb05p0_E19p6;F3NCS_0146_iid_support_two_foci_zb04p1_E20p6;F3NCS_0149_iid_support_cylinder_zb03p2_E32p2;F3NCS_0155_iid_support_ellipse_zb06p3_E24p5;F3NCS_0158_iid_support_cylinder_zb05p7_E11p3;F3NCS_0161_iid_support_ellipse_zb01p6_E25p7;F3NCS_0162_iid_support_ellipse_zb03p2_E17p6;F3NCS_0163_iid_support_two_foci_zb06p0_E08p1;F3NCS_0165_iid_support_ellipse_zb04p1_E25p8;F3NCS_0179_iid_support_two_foci_zb03p8_E90p2;F3NCS_0183_iid_support_cylinder_zb06p6_E10p9;F3NCS_0184_iid_support_cylinder_zb03p7_E17p7;F3NCS_0188_iid_support_cylinder_zb02p6_E41p7;F3NCS_0198_iid_support_cylinder_zb05p9_E17p9;F3NCS_0199_iid_support_ellipse_zb06p2_E37p7;F3NCS_0202_iid_support_cylinder_zb03p7_E57p3;F3NCS_0220_iid_support_two_foci_zb02p4_E32p0;F3NCS_0223_iid_support_two_foci_zb05p1_E52p3;F3NCS_0239_iid_support_ellipse_zb02p9_E06p8;F3NCS_0262_iid_support_ellipse_zb05p7_E60p2;F3NCS_0272_iid_support_ellipse_zb02p7_E33p6;F3NCS_0278_iid_support_ellipse_zb02p1_E44p7;F3NCS_0284_iid_support_ellipse_zb03p7_E68p9;F3NCS_0288_iid_support_cylinder_zb03p9_E35p1;F3NCS_0296_iid_support_cylinder_zb06p2_E15p6;F3NCS_0300_iid_support_ellipse_zb07p6_E67p9;F3NCS_0306_iid_support_ellipse_zb04p6_E40p2;F3NCS_0315_iid_support_ellipse_zb08p0_E09p3;F3NCS_0316_iid_support_two_foci_zb02p8_E06p3,method2b_512_full_comsol_recalibrated_9model,fig3_true_ood,0,split_role/ood_split_family,iid_test,230,38,52,0.3966347277164459,0.0166813768446445,0.0685044527053833,0.0379216112196445,0.1686783581972122,0.049626275897026,0.2312324941158294,0.0586125291883945,0.2772558033466339,0.4905850413995366,0.8955264432164703,0.3684097766091891,5.453714055637795,0.0880792881226671,0.0901700556278228,0.0784061700105667,,,,
likelihood_guided_diffusion_calibrated90,0.4335761070251465,0.4468324220820697,6.997106441635524,0.0538819780071767,11.940954208374023,13.72652581632833,0.2432309766883652,52,F3NCS_0009_iid_support_ellipse_zb07p3_E22p5;F3NCS_0010_iid_support_cylinder_zb06p1_E14p0;F3NCS_0019_iid_support_two_foci_zb05p4_E27p2;F3NCS_0021_iid_support_ellipse_zb05p6_E31p9;F3NCS_0023_iid_support_cylinder_zb05p0_E06p6;F3NCS_0027_iid_support_ellipse_zb02p3_E78p6;F3NCS_0035_iid_support_ellipse_zb02p8_E30p8;F3NCS_0037_iid_support_ellipse_zb08p0_E07p6;F3NCS_0044_iid_support_ellipse_zb07p2_E08p4;F3NCS_0079_iid_support_cylinder_zb04p3_E13p0;F3NCS_0081_iid_support_ellipse_zb05p9_E06p8;F3NCS_0089_iid_support_cylinder_zb05p4_E08p5;F3NCS_0091_iid_support_two_foci_zb03p9_E39p0;F3NCS_0097_iid_support_cylinder_zb06p3_E18p9;F3NCS_0100_iid_support_cylinder_zb03p6_E34p7;F3NCS_0104_iid_support_ellipse_zb03p3_E52p9;F3NCS_0111_iid_support_ellipse_zb03p7_E19p4;F3NCS_0125_iid_support_cylinder_zb06p4_E14p2;F3NCS_0128_iid_support_two_foci_zb02p9_E23p9;F3NCS_0131_iid_support_ellipse_zb05p4_E74p1;F3NCS_0132_iid_support_cylinder_zb07p9_E08p3;F3NCS_0139_iid_support_two_foci_zb03p2_E25p1;F3NCS_0141_iid_support_cylinder_zb01p5_E37p1;F3NCS_0142_iid_support_two_foci_zb05p0_E19p6;F3NCS_0146_iid_support_two_foci_zb04p1_E20p6;F3NCS_0149_iid_support_cylinder_zb03p2_E32p2;F3NCS_0155_iid_support_ellipse_zb06p3_E24p5;F3NCS_0158_iid_support_cylinder_zb05p7_E11p3;F3NCS_0161_iid_support_ellipse_zb01p6_E25p7;F3NCS_0162_iid_support_ellipse_zb03p2_E17p6;F3NCS_0163_iid_support_two_foci_zb06p0_E08p1;F3NCS_0165_iid_support_ellipse_zb04p1_E25p8;F3NCS_0179_iid_support_two_foci_zb03p8_E90p2;F3NCS_0183_iid_support_cylinder_zb06p6_E10p9;F3NCS_0184_iid_support_cylinder_zb03p7_E17p7;F3NCS_0188_iid_support_cylinder_zb02p6_E41p7;F3NCS_0198_iid_support_cylinder_zb05p9_E17p9;F3NCS_0199_iid_support_ellipse_zb06p2_E37p7;F3NCS_0202_iid_support_cylinder_zb03p7_E57p3;F3NCS_0220_iid_support_two_foci_zb02p4_E32p0;F3NCS_0223_iid_support_two_foci_zb05p1_E52p3;F3NCS_0239_iid_support_ellipse_zb02p9_E06p8;F3NCS_0262_iid_support_ellipse_zb05p7_E60p2;F3NCS_0272_iid_support_ellipse_zb02p7_E33p6;F3NCS_0278_iid_support_ellipse_zb02p1_E44p7;F3NCS_0284_iid_support_ellipse_zb03p7_E68p9;F3NCS_0288_iid_support_cylinder_zb03p9_E35p1;F3NCS_0296_iid_support_cylinder_zb06p2_E15p6;F3NCS_0300_iid_support_ellipse_zb07p6_E67p9;F3NCS_0306_iid_support_ellipse_zb04p6_E40p2;F3NCS_0315_iid_support_ellipse_zb08p0_E09p3;F3NCS_0316_iid_support_two_foci_zb02p8_E06p3,method2b_512_full_comsol_recalibrated_9model,fig3_true_ood,0,split_role/ood_split_family,iid_test,230,38,52,0.2245608568191528,0.3668682277202606,0.6091797947883606,0.7619723081588745,1.4999821186065674,0.9176260232925416,2.056248188018799,0.9665809273719788,2.465512990951538,0.4905850327248628,0.8955264418694348,0.277676496150657,0.3598942234681523,0.0880792883816243,0.2764225006103515,0.6972313523292542,validation,0.9,8.892557144165039,
