model,mae_norm,rmse_norm,psnr_norm,ssim_norm,mae_kpa,rmse_kpa,spearman_pixel,n_eval_samples,eval_condition_ids,dataset,split_mode,fold,split_column,test_group,train_count,val_count,test_count,crps_norm,cov50,width50_norm,cov80,width80_norm,cov90,width90_norm,cov95,width95_norm,uncertainty_error_spearman,failure_auroc_top10_abs_error,uce,ence,ause_abs_error,pit_mean,posterior_std_norm_mean,n_posterior_samples,residual_scale
train_mean_prior,0.14408926665782928,0.21952253405825176,13.170417853325851,0.03326273390736718,4.060465335845947,11.480061371004567,,52,F3NCS_0009_iid_support_ellipse_zb07p3_E22p5;F3NCS_0010_iid_support_cylinder_zb06p1_E14p0;F3NCS_0019_iid_support_two_foci_zb05p4_E27p2;F3NCS_0021_iid_support_ellipse_zb05p6_E31p9;F3NCS_0023_iid_support_cylinder_zb05p0_E06p6;F3NCS_0027_iid_support_ellipse_zb02p3_E78p6;F3NCS_0035_iid_support_ellipse_zb02p8_E30p8;F3NCS_0037_iid_support_ellipse_zb08p0_E07p6;F3NCS_0044_iid_support_ellipse_zb07p2_E08p4;F3NCS_0079_iid_support_cylinder_zb04p3_E13p0;F3NCS_0081_iid_support_ellipse_zb05p9_E06p8;F3NCS_0089_iid_support_cylinder_zb05p4_E08p5;F3NCS_0091_iid_support_two_foci_zb03p9_E39p0;F3NCS_0097_iid_support_cylinder_zb06p3_E18p9;F3NCS_0100_iid_support_cylinder_zb03p6_E34p7;F3NCS_0104_iid_support_ellipse_zb03p3_E52p9;F3NCS_0111_iid_support_ellipse_zb03p7_E19p4;F3NCS_0125_iid_support_cylinder_zb06p4_E14p2;F3NCS_0128_iid_support_two_foci_zb02p9_E23p9;F3NCS_0131_iid_support_ellipse_zb05p4_E74p1;F3NCS_0132_iid_support_cylinder_zb07p9_E08p3;F3NCS_0139_iid_support_two_foci_zb03p2_E25p1;F3NCS_0141_iid_support_cylinder_zb01p5_E37p1;F3NCS_0142_iid_support_two_foci_zb05p0_E19p6;F3NCS_0146_iid_support_two_foci_zb04p1_E20p6;F3NCS_0149_iid_support_cylinder_zb03p2_E32p2;F3NCS_0155_iid_support_ellipse_zb06p3_E24p5;F3NCS_0158_iid_support_cylinder_zb05p7_E11p3;F3NCS_0161_iid_support_ellipse_zb01p6_E25p7;F3NCS_0162_iid_support_ellipse_zb03p2_E17p6;F3NCS_0163_iid_support_two_foci_zb06p0_E08p1;F3NCS_0165_iid_support_ellipse_zb04p1_E25p8;F3NCS_0179_iid_support_two_foci_zb03p8_E90p2;F3NCS_0183_iid_support_cylinder_zb06p6_E10p9;F3NCS_0184_iid_support_cylinder_zb03p7_E17p7;F3NCS_0188_iid_support_cylinder_zb02p6_E41p7;F3NCS_0198_iid_support_cylinder_zb05p9_E17p9;F3NCS_0199_iid_support_ellipse_zb06p2_E37p7;F3NCS_0202_iid_support_cylinder_zb03p7_E57p3;F3NCS_0220_iid_support_two_foci_zb02p4_E32p0;F3NCS_0223_iid_support_two_foci_zb05p1_E52p3;F3NCS_0239_iid_support_ellipse_zb02p9_E06p8;F3NCS_0262_iid_support_ellipse_zb05p7_E60p2;F3NCS_0272_iid_support_ellipse_zb02p7_E33p6;F3NCS_0278_iid_support_ellipse_zb02p1_E44p7;F3NCS_0284_iid_support_ellipse_zb03p7_E68p9;F3NCS_0288_iid_support_cylinder_zb03p9_E35p1;F3NCS_0296_iid_support_cylinder_zb06p2_E15p6;F3NCS_0300_iid_support_ellipse_zb07p6_E67p9;F3NCS_0306_iid_support_ellipse_zb04p6_E40p2;F3NCS_0315_iid_support_ellipse_zb08p0_E09p3;F3NCS_0316_iid_support_two_foci_zb02p8_E06p3,method2b_512_full_comsol_colab_cuda,fig3_true_ood,0,split_role/ood_split_family,iid_test,230,38,52,,,,,,,,,,,,,,,,,,
srcnn_bz_single_channel,0.12122979760169983,0.2054013565991852,13.747933847530929,0.16485152995357147,3.809593677520752,11.034559925812522,0.3277563594987074,52,F3NCS_0009_iid_support_ellipse_zb07p3_E22p5;F3NCS_0010_iid_support_cylinder_zb06p1_E14p0;F3NCS_0019_iid_support_two_foci_zb05p4_E27p2;F3NCS_0021_iid_support_ellipse_zb05p6_E31p9;F3NCS_0023_iid_support_cylinder_zb05p0_E06p6;F3NCS_0027_iid_support_ellipse_zb02p3_E78p6;F3NCS_0035_iid_support_ellipse_zb02p8_E30p8;F3NCS_0037_iid_support_ellipse_zb08p0_E07p6;F3NCS_0044_iid_support_ellipse_zb07p2_E08p4;F3NCS_0079_iid_support_cylinder_zb04p3_E13p0;F3NCS_0081_iid_support_ellipse_zb05p9_E06p8;F3NCS_0089_iid_support_cylinder_zb05p4_E08p5;F3NCS_0091_iid_support_two_foci_zb03p9_E39p0;F3NCS_0097_iid_support_cylinder_zb06p3_E18p9;F3NCS_0100_iid_support_cylinder_zb03p6_E34p7;F3NCS_0104_iid_support_ellipse_zb03p3_E52p9;F3NCS_0111_iid_support_ellipse_zb03p7_E19p4;F3NCS_0125_iid_support_cylinder_zb06p4_E14p2;F3NCS_0128_iid_support_two_foci_zb02p9_E23p9;F3NCS_0131_iid_support_ellipse_zb05p4_E74p1;F3NCS_0132_iid_support_cylinder_zb07p9_E08p3;F3NCS_0139_iid_support_two_foci_zb03p2_E25p1;F3NCS_0141_iid_support_cylinder_zb01p5_E37p1;F3NCS_0142_iid_support_two_foci_zb05p0_E19p6;F3NCS_0146_iid_support_two_foci_zb04p1_E20p6;F3NCS_0149_iid_support_cylinder_zb03p2_E32p2;F3NCS_0155_iid_support_ellipse_zb06p3_E24p5;F3NCS_0158_iid_support_cylinder_zb05p7_E11p3;F3NCS_0161_iid_support_ellipse_zb01p6_E25p7;F3NCS_0162_iid_support_ellipse_zb03p2_E17p6;F3NCS_0163_iid_support_two_foci_zb06p0_E08p1;F3NCS_0165_iid_support_ellipse_zb04p1_E25p8;F3NCS_0179_iid_support_two_foci_zb03p8_E90p2;F3NCS_0183_iid_support_cylinder_zb06p6_E10p9;F3NCS_0184_iid_support_cylinder_zb03p7_E17p7;F3NCS_0188_iid_support_cylinder_zb02p6_E41p7;F3NCS_0198_iid_support_cylinder_zb05p9_E17p9;F3NCS_0199_iid_support_ellipse_zb06p2_E37p7;F3NCS_0202_iid_support_cylinder_zb03p7_E57p3;F3NCS_0220_iid_support_two_foci_zb02p4_E32p0;F3NCS_0223_iid_support_two_foci_zb05p1_E52p3;F3NCS_0239_iid_support_ellipse_zb02p9_E06p8;F3NCS_0262_iid_support_ellipse_zb05p7_E60p2;F3NCS_0272_iid_support_ellipse_zb02p7_E33p6;F3NCS_0278_iid_support_ellipse_zb02p1_E44p7;F3NCS_0284_iid_support_ellipse_zb03p7_E68p9;F3NCS_0288_iid_support_cylinder_zb03p9_E35p1;F3NCS_0296_iid_support_cylinder_zb06p2_E15p6;F3NCS_0300_iid_support_ellipse_zb07p6_E67p9;F3NCS_0306_iid_support_ellipse_zb04p6_E40p2;F3NCS_0315_iid_support_ellipse_zb08p0_E09p3;F3NCS_0316_iid_support_two_foci_zb02p8_E06p3,method2b_512_full_comsol_colab_cuda,fig3_true_ood,0,split_role/ood_split_family,iid_test,230,38,52,0.12122978270053864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.2038440173626919,,0.09713061780547319,0.14166729152202606,0.0,,
unet_canonical_bxyz,0.07286053150892258,0.1535780617122615,16.273416357675906,0.4403744517610623,2.8467636108398438,9.237141925649397,0.5630034713120502,52,F3NCS_0009_iid_support_ellipse_zb07p3_E22p5;F3NCS_0010_iid_support_cylinder_zb06p1_E14p0;F3NCS_0019_iid_support_two_foci_zb05p4_E27p2;F3NCS_0021_iid_support_ellipse_zb05p6_E31p9;F3NCS_0023_iid_support_cylinder_zb05p0_E06p6;F3NCS_0027_iid_support_ellipse_zb02p3_E78p6;F3NCS_0035_iid_support_ellipse_zb02p8_E30p8;F3NCS_0037_iid_support_ellipse_zb08p0_E07p6;F3NCS_0044_iid_support_ellipse_zb07p2_E08p4;F3NCS_0079_iid_support_cylinder_zb04p3_E13p0;F3NCS_0081_iid_support_ellipse_zb05p9_E06p8;F3NCS_0089_iid_support_cylinder_zb05p4_E08p5;F3NCS_0091_iid_support_two_foci_zb03p9_E39p0;F3NCS_0097_iid_support_cylinder_zb06p3_E18p9;F3NCS_0100_iid_support_cylinder_zb03p6_E34p7;F3NCS_0104_iid_support_ellipse_zb03p3_E52p9;F3NCS_0111_iid_support_ellipse_zb03p7_E19p4;F3NCS_0125_iid_support_cylinder_zb06p4_E14p2;F3NCS_0128_iid_support_two_foci_zb02p9_E23p9;F3NCS_0131_iid_support_ellipse_zb05p4_E74p1;F3NCS_0132_iid_support_cylinder_zb07p9_E08p3;F3NCS_0139_iid_support_two_foci_zb03p2_E25p1;F3NCS_0141_iid_support_cylinder_zb01p5_E37p1;F3NCS_0142_iid_support_two_foci_zb05p0_E19p6;F3NCS_0146_iid_support_two_foci_zb04p1_E20p6;F3NCS_0149_iid_support_cylinder_zb03p2_E32p2;F3NCS_0155_iid_support_ellipse_zb06p3_E24p5;F3NCS_0158_iid_support_cylinder_zb05p7_E11p3;F3NCS_0161_iid_support_ellipse_zb01p6_E25p7;F3NCS_0162_iid_support_ellipse_zb03p2_E17p6;F3NCS_0163_iid_support_two_foci_zb06p0_E08p1;F3NCS_0165_iid_support_ellipse_zb04p1_E25p8;F3NCS_0179_iid_support_two_foci_zb03p8_E90p2;F3NCS_0183_iid_support_cylinder_zb06p6_E10p9;F3NCS_0184_iid_support_cylinder_zb03p7_E17p7;F3NCS_0188_iid_support_cylinder_zb02p6_E41p7;F3NCS_0198_iid_support_cylinder_zb05p9_E17p9;F3NCS_0199_iid_support_ellipse_zb06p2_E37p7;F3NCS_0202_iid_support_cylinder_zb03p7_E57p3;F3NCS_0220_iid_support_two_foci_zb02p4_E32p0;F3NCS_0223_iid_support_two_foci_zb05p1_E52p3;F3NCS_0239_iid_support_ellipse_zb02p9_E06p8;F3NCS_0262_iid_support_ellipse_zb05p7_E60p2;F3NCS_0272_iid_support_ellipse_zb02p7_E33p6;F3NCS_0278_iid_support_ellipse_zb02p1_E44p7;F3NCS_0284_iid_support_ellipse_zb03p7_E68p9;F3NCS_0288_iid_support_cylinder_zb03p9_E35p1;F3NCS_0296_iid_support_cylinder_zb06p2_E15p6;F3NCS_0300_iid_support_ellipse_zb07p6_E67p9;F3NCS_0306_iid_support_ellipse_zb04p6_E40p2;F3NCS_0315_iid_support_ellipse_zb08p0_E09p3;F3NCS_0316_iid_support_two_foci_zb02p8_E06p3,method2b_512_full_comsol_colab_cuda,fig3_true_ood,0,split_role/ood_split_family,iid_test,230,38,52,0.07286053150892258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.1518046131439137,,0.06342307867482855,0.10610257834196091,0.0,,
vanilla_diffusion,0.44304561614990234,0.45679327483020093,6.80560597289888,0.053811658532000504,12.392058372497559,14.046845670506087,0.26211312001861653,52,F3NCS_0009_iid_support_ellipse_zb07p3_E22p5;F3NCS_0010_iid_support_cylinder_zb06p1_E14p0;F3NCS_0019_iid_support_two_foci_zb05p4_E27p2;F3NCS_0021_iid_support_ellipse_zb05p6_E31p9;F3NCS_0023_iid_support_cylinder_zb05p0_E06p6;F3NCS_0027_iid_support_ellipse_zb02p3_E78p6;F3NCS_0035_iid_support_ellipse_zb02p8_E30p8;F3NCS_0037_iid_support_ellipse_zb08p0_E07p6;F3NCS_0044_iid_support_ellipse_zb07p2_E08p4;F3NCS_0079_iid_support_cylinder_zb04p3_E13p0;F3NCS_0081_iid_support_ellipse_zb05p9_E06p8;F3NCS_0089_iid_support_cylinder_zb05p4_E08p5;F3NCS_0091_iid_support_two_foci_zb03p9_E39p0;F3NCS_0097_iid_support_cylinder_zb06p3_E18p9;F3NCS_0100_iid_support_cylinder_zb03p6_E34p7;F3NCS_0104_iid_support_ellipse_zb03p3_E52p9;F3NCS_0111_iid_support_ellipse_zb03p7_E19p4;F3NCS_0125_iid_support_cylinder_zb06p4_E14p2;F3NCS_0128_iid_support_two_foci_zb02p9_E23p9;F3NCS_0131_iid_support_ellipse_zb05p4_E74p1;F3NCS_0132_iid_support_cylinder_zb07p9_E08p3;F3NCS_0139_iid_support_two_foci_zb03p2_E25p1;F3NCS_0141_iid_support_cylinder_zb01p5_E37p1;F3NCS_0142_iid_support_two_foci_zb05p0_E19p6;F3NCS_0146_iid_support_two_foci_zb04p1_E20p6;F3NCS_0149_iid_support_cylinder_zb03p2_E32p2;F3NCS_0155_iid_support_ellipse_zb06p3_E24p5;F3NCS_0158_iid_support_cylinder_zb05p7_E11p3;F3NCS_0161_iid_support_ellipse_zb01p6_E25p7;F3NCS_0162_iid_support_ellipse_zb03p2_E17p6;F3NCS_0163_iid_support_two_foci_zb06p0_E08p1;F3NCS_0165_iid_support_ellipse_zb04p1_E25p8;F3NCS_0179_iid_support_two_foci_zb03p8_E90p2;F3NCS_0183_iid_support_cylinder_zb06p6_E10p9;F3NCS_0184_iid_support_cylinder_zb03p7_E17p7;F3NCS_0188_iid_support_cylinder_zb02p6_E41p7;F3NCS_0198_iid_support_cylinder_zb05p9_E17p9;F3NCS_0199_iid_support_ellipse_zb06p2_E37p7;F3NCS_0202_iid_support_cylinder_zb03p7_E57p3;F3NCS_0220_iid_support_two_foci_zb02p4_E32p0;F3NCS_0223_iid_support_two_foci_zb05p1_E52p3;F3NCS_0239_iid_support_ellipse_zb02p9_E06p8;F3NCS_0262_iid_support_ellipse_zb05p7_E60p2;F3NCS_0272_iid_support_ellipse_zb02p7_E33p6;F3NCS_0278_iid_support_ellipse_zb02p1_E44p7;F3NCS_0284_iid_support_ellipse_zb03p7_E68p9;F3NCS_0288_iid_support_cylinder_zb03p9_E35p1;F3NCS_0296_iid_support_cylinder_zb06p2_E15p6;F3NCS_0300_iid_support_ellipse_zb07p6_E67p9;F3NCS_0306_iid_support_ellipse_zb04p6_E40p2;F3NCS_0315_iid_support_ellipse_zb08p0_E09p3;F3NCS_0316_iid_support_two_foci_zb02p8_E06p3,method2b_512_full_comsol_colab_cuda,fig3_true_ood,0,split_role/ood_split_family,iid_test,230,38,52,,,,,,,,,,,,,,,,0.08148828893899918,64.0,
prior_init_diffusion_unet,0.07571206986904144,0.1543811676496043,16.228113572840726,0.24209272431639525,2.8621885776519775,9.287248413457116,0.5480770756560949,52,F3NCS_0009_iid_support_ellipse_zb07p3_E22p5;F3NCS_0010_iid_support_cylinder_zb06p1_E14p0;F3NCS_0019_iid_support_two_foci_zb05p4_E27p2;F3NCS_0021_iid_support_ellipse_zb05p6_E31p9;F3NCS_0023_iid_support_cylinder_zb05p0_E06p6;F3NCS_0027_iid_support_ellipse_zb02p3_E78p6;F3NCS_0035_iid_support_ellipse_zb02p8_E30p8;F3NCS_0037_iid_support_ellipse_zb08p0_E07p6;F3NCS_0044_iid_support_ellipse_zb07p2_E08p4;F3NCS_0079_iid_support_cylinder_zb04p3_E13p0;F3NCS_0081_iid_support_ellipse_zb05p9_E06p8;F3NCS_0089_iid_support_cylinder_zb05p4_E08p5;F3NCS_0091_iid_support_two_foci_zb03p9_E39p0;F3NCS_0097_iid_support_cylinder_zb06p3_E18p9;F3NCS_0100_iid_support_cylinder_zb03p6_E34p7;F3NCS_0104_iid_support_ellipse_zb03p3_E52p9;F3NCS_0111_iid_support_ellipse_zb03p7_E19p4;F3NCS_0125_iid_support_cylinder_zb06p4_E14p2;F3NCS_0128_iid_support_two_foci_zb02p9_E23p9;F3NCS_0131_iid_support_ellipse_zb05p4_E74p1;F3NCS_0132_iid_support_cylinder_zb07p9_E08p3;F3NCS_0139_iid_support_two_foci_zb03p2_E25p1;F3NCS_0141_iid_support_cylinder_zb01p5_E37p1;F3NCS_0142_iid_support_two_foci_zb05p0_E19p6;F3NCS_0146_iid_support_two_foci_zb04p1_E20p6;F3NCS_0149_iid_support_cylinder_zb03p2_E32p2;F3NCS_0155_iid_support_ellipse_zb06p3_E24p5;F3NCS_0158_iid_support_cylinder_zb05p7_E11p3;F3NCS_0161_iid_support_ellipse_zb01p6_E25p7;F3NCS_0162_iid_support_ellipse_zb03p2_E17p6;F3NCS_0163_iid_support_two_foci_zb06p0_E08p1;F3NCS_0165_iid_support_ellipse_zb04p1_E25p8;F3NCS_0179_iid_support_two_foci_zb03p8_E90p2;F3NCS_0183_iid_support_cylinder_zb06p6_E10p9;F3NCS_0184_iid_support_cylinder_zb03p7_E17p7;F3NCS_0188_iid_support_cylinder_zb02p6_E41p7;F3NCS_0198_iid_support_cylinder_zb05p9_E17p9;F3NCS_0199_iid_support_ellipse_zb06p2_E37p7;F3NCS_0202_iid_support_cylinder_zb03p7_E57p3;F3NCS_0220_iid_support_two_foci_zb02p4_E32p0;F3NCS_0223_iid_support_two_foci_zb05p1_E52p3;F3NCS_0239_iid_support_ellipse_zb02p9_E06p8;F3NCS_0262_iid_support_ellipse_zb05p7_E60p2;F3NCS_0272_iid_support_ellipse_zb02p7_E33p6;F3NCS_0278_iid_support_ellipse_zb02p1_E44p7;F3NCS_0284_iid_support_ellipse_zb03p7_E68p9;F3NCS_0288_iid_support_cylinder_zb03p9_E35p1;F3NCS_0296_iid_support_cylinder_zb06p2_E15p6;F3NCS_0300_iid_support_ellipse_zb07p6_E67p9;F3NCS_0306_iid_support_ellipse_zb04p6_E40p2;F3NCS_0315_iid_support_ellipse_zb08p0_E09p3;F3NCS_0316_iid_support_two_foci_zb02p8_E06p3,method2b_512_full_comsol_colab_cuda,fig3_true_ood,0,split_role/ood_split_family,iid_test,230,38,52,0.07093867659568787,0.004671536851674318,0.011434229090809822,0.008620042353868484,0.021545888856053352,0.011845515109598637,0.027302179485559464,0.02047964185476303,0.03195884823799133,0.676283666965326,0.8523766395750851,0.12208923370307766,13.60946669838195,0.013130014752204117,0.11160770058631897,0.008582702837884426,,
residual_likelihood_guided_diffusion,0.07571868598461151,0.15439255681183917,16.227472812319675,0.2418959428771184,2.8625807762145996,9.287416817663539,0.5486533698454392,52,F3NCS_0009_iid_support_ellipse_zb07p3_E22p5;F3NCS_0010_iid_support_cylinder_zb06p1_E14p0;F3NCS_0019_iid_support_two_foci_zb05p4_E27p2;F3NCS_0021_iid_support_ellipse_zb05p6_E31p9;F3NCS_0023_iid_support_cylinder_zb05p0_E06p6;F3NCS_0027_iid_support_ellipse_zb02p3_E78p6;F3NCS_0035_iid_support_ellipse_zb02p8_E30p8;F3NCS_0037_iid_support_ellipse_zb08p0_E07p6;F3NCS_0044_iid_support_ellipse_zb07p2_E08p4;F3NCS_0079_iid_support_cylinder_zb04p3_E13p0;F3NCS_0081_iid_support_ellipse_zb05p9_E06p8;F3NCS_0089_iid_support_cylinder_zb05p4_E08p5;F3NCS_0091_iid_support_two_foci_zb03p9_E39p0;F3NCS_0097_iid_support_cylinder_zb06p3_E18p9;F3NCS_0100_iid_support_cylinder_zb03p6_E34p7;F3NCS_0104_iid_support_ellipse_zb03p3_E52p9;F3NCS_0111_iid_support_ellipse_zb03p7_E19p4;F3NCS_0125_iid_support_cylinder_zb06p4_E14p2;F3NCS_0128_iid_support_two_foci_zb02p9_E23p9;F3NCS_0131_iid_support_ellipse_zb05p4_E74p1;F3NCS_0132_iid_support_cylinder_zb07p9_E08p3;F3NCS_0139_iid_support_two_foci_zb03p2_E25p1;F3NCS_0141_iid_support_cylinder_zb01p5_E37p1;F3NCS_0142_iid_support_two_foci_zb05p0_E19p6;F3NCS_0146_iid_support_two_foci_zb04p1_E20p6;F3NCS_0149_iid_support_cylinder_zb03p2_E32p2;F3NCS_0155_iid_support_ellipse_zb06p3_E24p5;F3NCS_0158_iid_support_cylinder_zb05p7_E11p3;F3NCS_0161_iid_support_ellipse_zb01p6_E25p7;F3NCS_0162_iid_support_ellipse_zb03p2_E17p6;F3NCS_0163_iid_support_two_foci_zb06p0_E08p1;F3NCS_0165_iid_support_ellipse_zb04p1_E25p8;F3NCS_0179_iid_support_two_foci_zb03p8_E90p2;F3NCS_0183_iid_support_cylinder_zb06p6_E10p9;F3NCS_0184_iid_support_cylinder_zb03p7_E17p7;F3NCS_0188_iid_support_cylinder_zb02p6_E41p7;F3NCS_0198_iid_support_cylinder_zb05p9_E17p9;F3NCS_0199_iid_support_ellipse_zb06p2_E37p7;F3NCS_0202_iid_support_cylinder_zb03p7_E57p3;F3NCS_0220_iid_support_two_foci_zb02p4_E32p0;F3NCS_0223_iid_support_two_foci_zb05p1_E52p3;F3NCS_0239_iid_support_ellipse_zb02p9_E06p8;F3NCS_0262_iid_support_ellipse_zb05p7_E60p2;F3NCS_0272_iid_support_ellipse_zb02p7_E33p6;F3NCS_0278_iid_support_ellipse_zb02p1_E44p7;F3NCS_0284_iid_support_ellipse_zb03p7_E68p9;F3NCS_0288_iid_support_cylinder_zb03p9_E35p1;F3NCS_0296_iid_support_cylinder_zb06p2_E15p6;F3NCS_0300_iid_support_ellipse_zb07p6_E67p9;F3NCS_0306_iid_support_ellipse_zb04p6_E40p2;F3NCS_0315_iid_support_ellipse_zb08p0_E09p3;F3NCS_0316_iid_support_two_foci_zb02p8_E06p3,method2b_512_full_comsol_colab_cuda,fig3_true_ood,0,split_role/ood_split_family,iid_test,230,38,52,0.07093479484319687,0.004418006166815758,0.011461333371698856,0.00860595703125,0.021591437980532646,0.011831430718302727,0.027350785210728645,0.020399827510118484,0.032019101083278656,0.6743167363250342,0.8537485349150177,0.12210701748366273,13.568824062816084,0.012943721997315246,0.11160396039485931,0.008599594235420227,,
explicit_residual_target_diffusion,0.08253394812345505,0.1560505846174101,16.13469199967952,0.25181791988702923,2.9435746669769287,9.346835542351311,0.5452020403794515,52,F3NCS_0009_iid_support_ellipse_zb07p3_E22p5;F3NCS_0010_iid_support_cylinder_zb06p1_E14p0;F3NCS_0019_iid_support_two_foci_zb05p4_E27p2;F3NCS_0021_iid_support_ellipse_zb05p6_E31p9;F3NCS_0023_iid_support_cylinder_zb05p0_E06p6;F3NCS_0027_iid_support_ellipse_zb02p3_E78p6;F3NCS_0035_iid_support_ellipse_zb02p8_E30p8;F3NCS_0037_iid_support_ellipse_zb08p0_E07p6;F3NCS_0044_iid_support_ellipse_zb07p2_E08p4;F3NCS_0079_iid_support_cylinder_zb04p3_E13p0;F3NCS_0081_iid_support_ellipse_zb05p9_E06p8;F3NCS_0089_iid_support_cylinder_zb05p4_E08p5;F3NCS_0091_iid_support_two_foci_zb03p9_E39p0;F3NCS_0097_iid_support_cylinder_zb06p3_E18p9;F3NCS_0100_iid_support_cylinder_zb03p6_E34p7;F3NCS_0104_iid_support_ellipse_zb03p3_E52p9;F3NCS_0111_iid_support_ellipse_zb03p7_E19p4;F3NCS_0125_iid_support_cylinder_zb06p4_E14p2;F3NCS_0128_iid_support_two_foci_zb02p9_E23p9;F3NCS_0131_iid_support_ellipse_zb05p4_E74p1;F3NCS_0132_iid_support_cylinder_zb07p9_E08p3;F3NCS_0139_iid_support_two_foci_zb03p2_E25p1;F3NCS_0141_iid_support_cylinder_zb01p5_E37p1;F3NCS_0142_iid_support_two_foci_zb05p0_E19p6;F3NCS_0146_iid_support_two_foci_zb04p1_E20p6;F3NCS_0149_iid_support_cylinder_zb03p2_E32p2;F3NCS_0155_iid_support_ellipse_zb06p3_E24p5;F3NCS_0158_iid_support_cylinder_zb05p7_E11p3;F3NCS_0161_iid_support_ellipse_zb01p6_E25p7;F3NCS_0162_iid_support_ellipse_zb03p2_E17p6;F3NCS_0163_iid_support_two_foci_zb06p0_E08p1;F3NCS_0165_iid_support_ellipse_zb04p1_E25p8;F3NCS_0179_iid_support_two_foci_zb03p8_E90p2;F3NCS_0183_iid_support_cylinder_zb06p6_E10p9;F3NCS_0184_iid_support_cylinder_zb03p7_E17p7;F3NCS_0188_iid_support_cylinder_zb02p6_E41p7;F3NCS_0198_iid_support_cylinder_zb05p9_E17p9;F3NCS_0199_iid_support_ellipse_zb06p2_E37p7;F3NCS_0202_iid_support_cylinder_zb03p7_E57p3;F3NCS_0220_iid_support_two_foci_zb02p4_E32p0;F3NCS_0223_iid_support_two_foci_zb05p1_E52p3;F3NCS_0239_iid_support_ellipse_zb02p9_E06p8;F3NCS_0262_iid_support_ellipse_zb05p7_E60p2;F3NCS_0272_iid_support_ellipse_zb02p7_E33p6;F3NCS_0278_iid_support_ellipse_zb02p1_E44p7;F3NCS_0284_iid_support_ellipse_zb03p7_E68p9;F3NCS_0288_iid_support_cylinder_zb03p9_E35p1;F3NCS_0296_iid_support_cylinder_zb06p2_E15p6;F3NCS_0300_iid_support_ellipse_zb07p6_E67p9;F3NCS_0306_iid_support_ellipse_zb04p6_E40p2;F3NCS_0315_iid_support_ellipse_zb08p0_E09p3;F3NCS_0316_iid_support_two_foci_zb02p8_E06p3,method2b_512_full_comsol_colab_cuda,fig3_true_ood,0,split_role/ood_split_family,iid_test,230,38,52,0.054241977632045746,0.738234281539917,0.048225268721580505,0.8323739767074585,0.128408282995224,0.8733896017074585,0.19848161935806274,0.9035926461219788,0.27073508501052856,0.8066734834581565,0.7848791297542155,0.06682290344215314,1.3194185048948146,0.018508665092888458,0.5042240619659424,0.07835887372493744,,0.7357025146484375
