operator,method,seed_id,coverage_fraction,risk_mae_mm,oracle_risk_mae_mm
MMP,kernel_gp,20260533,0.25,0.30914404853295174,0.27402350413913623
MMP,kernel_gp,20260533,0.30000000000000004,0.3228439666073704,0.2859408878425956
MMP,kernel_gp,20260533,0.35000000000000003,0.31925326003315396,0.29657902648320716
MMP,kernel_gp,20260533,0.4,0.3261176545277305,0.3061420520218364
MMP,kernel_gp,20260533,0.45,0.3394181917958638,0.3167016910605526
MMP,kernel_gp,20260533,0.5,0.34651149376513557,0.3267966121786396
MMP,kernel_gp,20260533,0.55,0.35449430400617415,0.3369363507493062
MMP,kernel_gp,20260533,0.6000000000000001,0.3628003019699034,0.34769260121898704
MMP,kernel_gp,20260533,0.65,0.3743368123209814,0.3578099909036206
MMP,kernel_gp,20260533,0.7,0.38142829293635605,0.3675960976938284
MMP,kernel_gp,20260533,0.75,0.3901171922385009,0.3786894017725316
MMP,kernel_gp,20260533,0.8,0.40103515991733113,0.3887046452207227
MMP,kernel_gp,20260533,0.8500000000000001,0.41278396396421774,0.3996694695417014
MMP,kernel_gp,20260533,0.9000000000000001,0.4262831144720276,0.411880086887062
MMP,kernel_gp,20260533,0.95,0.4422009638302779,0.4297088128984222
MMP,kernel_gp,20260533,1.0,0.45176110400518643,0.4517611040051865
MMP,vanilla_3d_diffusion,20260531,0.2,0.4192844066405408,0.23841547973895066
MMP,vanilla_3d_diffusion,20260531,0.25,0.4436163386422938,0.2647410750619257
MMP,vanilla_3d_diffusion,20260531,0.30000000000000004,0.46110026091823286,0.2930847280949306
MMP,vanilla_3d_diffusion,20260531,0.35000000000000003,0.47670759340031843,0.31598259116789157
MMP,vanilla_3d_diffusion,20260531,0.4,0.48673573444711143,0.33575440029222375
MMP,vanilla_3d_diffusion,20260531,0.45,0.4951843144493526,0.35590810540811574
MMP,vanilla_3d_diffusion,20260531,0.5,0.5113954139790097,0.3722317566724639
MMP,vanilla_3d_diffusion,20260531,0.55,0.5199429611426291,0.38720439458799844
MMP,vanilla_3d_diffusion,20260531,0.6000000000000001,0.5230912120346171,0.4028849061061769
MMP,vanilla_3d_diffusion,20260531,0.65,0.5200064519730394,0.4161061655531208
MMP,vanilla_3d_diffusion,20260531,0.7,0.5160305429776616,0.4293980516147655
MMP,vanilla_3d_diffusion,20260531,0.75,0.5225466226130143,0.4436909999209356
MMP,vanilla_3d_diffusion,20260531,0.8,0.529745626812969,0.45630063419088
MMP,vanilla_3d_diffusion,20260531,0.8500000000000001,0.5153971333001298,0.47017386408887496
MMP,vanilla_3d_diffusion,20260531,0.9000000000000001,0.5247339156289165,0.4849309801119587
MMP,vanilla_3d_diffusion,20260531,0.95,0.5285173498247212,0.5025547325911707
MMP,vanilla_3d_diffusion,20260531,1.0,0.526925591839304,0.526925591839304
MMP,vanilla_3d_diffusion,20260532,0.2,0.45216187172834577,0.27814644649494
MMP,vanilla_3d_diffusion,20260532,0.25,0.4779566319411922,0.3040382204148269
MMP,vanilla_3d_diffusion,20260532,0.30000000000000004,0.4793251440469336,0.3268942130059277
MMP,vanilla_3d_diffusion,20260532,0.35000000000000003,0.48669395212703,0.34427550049763744
MMP,vanilla_3d_diffusion,20260532,0.4,0.4955002910623755,0.3607758974547215
MMP,vanilla_3d_diffusion,20260532,0.45,0.498968695475676,0.3782363060599173
MMP,vanilla_3d_diffusion,20260532,0.5,0.5079120502142189,0.39247063938905374
MMP,vanilla_3d_diffusion,20260532,0.55,0.511548092747723,0.4062161246146041
MMP,vanilla_3d_diffusion,20260532,0.6000000000000001,0.532557258003096,0.4212759917126308
MMP,vanilla_3d_diffusion,20260532,0.65,0.5335163932090379,0.43426598085140317
MMP,vanilla_3d_diffusion,20260532,0.7,0.535315401414827,0.4468314766129306
MMP,vanilla_3d_diffusion,20260532,0.75,0.5441234454570235,0.4611805258993627
MMP,vanilla_3d_diffusion,20260532,0.8,0.5445779338464083,0.47370395397486353
MMP,vanilla_3d_diffusion,20260532,0.8500000000000001,0.5462609933304853,0.4869424587716741
MMP,vanilla_3d_diffusion,20260532,0.9000000000000001,0.5454447884053077,0.501553500727386
MMP,vanilla_3d_diffusion,20260532,0.95,0.5508816497670528,0.5198333299714548
MMP,vanilla_3d_diffusion,20260532,1.0,0.5441194789175294,0.5441194789175294
MMP,vanilla_3d_diffusion,20260533,0.2,0.45080337311497654,0.28938524362380824
MMP,vanilla_3d_diffusion,20260533,0.25,0.45394695724563766,0.3090634593652704
MMP,vanilla_3d_diffusion,20260533,0.30000000000000004,0.4688176129150084,0.3284398155717331
MMP,vanilla_3d_diffusion,20260533,0.35000000000000003,0.48355678472855645,0.3433048420543558
MMP,vanilla_3d_diffusion,20260533,0.4,0.49310714278485485,0.3569126885342643
MMP,vanilla_3d_diffusion,20260533,0.45,0.49415269342368584,0.3721702938862295
MMP,vanilla_3d_diffusion,20260533,0.5,0.49980389604220155,0.3850172931499514
MMP,vanilla_3d_diffusion,20260533,0.55,0.506668618851626,0.39696216055386063
MMP,vanilla_3d_diffusion,20260533,0.6000000000000001,0.5077203840368579,0.4106233891057015
MMP,vanilla_3d_diffusion,20260533,0.65,0.5062587914913782,0.4229551396906939
MMP,vanilla_3d_diffusion,20260533,0.7,0.5040514158312008,0.43501670805115356
MMP,vanilla_3d_diffusion,20260533,0.75,0.50978060260575,0.4490255390963351
MMP,vanilla_3d_diffusion,20260533,0.8,0.5124042584064491,0.4619574451973207
MMP,vanilla_3d_diffusion,20260533,0.8500000000000001,0.521170136974313,0.4750023977654222
MMP,vanilla_3d_diffusion,20260533,0.9000000000000001,0.5248338668181826,0.4891680432602041
MMP,vanilla_3d_diffusion,20260533,0.95,0.5275023507102395,0.5078187964262771
MMP,vanilla_3d_diffusion,20260533,1.0,0.5307063865413283,0.5307063865413284
MMP,eapp_only_diffusion,20260531,0.2,0.400948781406946,0.231681340452935
MMP,eapp_only_diffusion,20260531,0.25,0.40174499521688195,0.2530500887024914
MMP,eapp_only_diffusion,20260531,0.30000000000000004,0.4117150730834676,0.2730847640444031
MMP,eapp_only_diffusion,20260531,0.35000000000000003,0.4188544850232648,0.2904018220087443
MMP,eapp_only_diffusion,20260531,0.4,0.43529313018995847,0.305869892890148
MMP,eapp_only_diffusion,20260531,0.45,0.4503872274213928,0.3216983143015201
MMP,eapp_only_diffusion,20260531,0.5,0.45654156926905315,0.3341886305524353
MMP,eapp_only_diffusion,20260531,0.55,0.4591827490442334,0.3460826442305697
MMP,eapp_only_diffusion,20260531,0.6000000000000001,0.4605428147777339,0.3585144153467706
MMP,eapp_only_diffusion,20260531,0.65,0.4620738884483407,0.36920736583044084
MMP,eapp_only_diffusion,20260531,0.7,0.4658758165940095,0.3798090720936893
MMP,eapp_only_diffusion,20260531,0.75,0.4679824185339235,0.3922730692235903
MMP,eapp_only_diffusion,20260531,0.8,0.4724555105232356,0.4037508177901645
MMP,eapp_only_diffusion,20260531,0.8500000000000001,0.4738172296603538,0.4157104524518702
MMP,eapp_only_diffusion,20260531,0.9000000000000001,0.4743535419323167,0.4290341585436772
MMP,eapp_only_diffusion,20260531,0.95,0.47148980286759146,0.44631254087256483
MMP,eapp_only_diffusion,20260531,1.0,0.4694570008916293,0.4694570008916292
MMP,eapp_only_diffusion,20260532,0.2,0.38520445573512435,0.23908669321097284
MMP,eapp_only_diffusion,20260532,0.25,0.4095665034462889,0.2654959207197902
MMP,eapp_only_diffusion,20260532,0.30000000000000004,0.4414154099622805,0.2897367202697692
MMP,eapp_only_diffusion,20260532,0.35000000000000003,0.4467090870922336,0.30779609195340346
MMP,eapp_only_diffusion,20260532,0.4,0.4628805584796371,0.3226415013066903
MMP,eapp_only_diffusion,20260532,0.45,0.48072703816385004,0.33966343837216567
MMP,eapp_only_diffusion,20260532,0.5,0.4781141009426514,0.35367606986794603
MMP,eapp_only_diffusion,20260532,0.55,0.4775534405849382,0.3665622802596984
MMP,eapp_only_diffusion,20260532,0.6000000000000001,0.4812459429754803,0.3794719731748524
MMP,eapp_only_diffusion,20260532,0.65,0.47997220882868213,0.3909447038397458
MMP,eapp_only_diffusion,20260532,0.7,0.49207472971384575,0.40204272000589514
MMP,eapp_only_diffusion,20260532,0.75,0.4980572231498183,0.4142282059072226
MMP,eapp_only_diffusion,20260532,0.8,0.4957157066891724,0.4252899676671236
MMP,eapp_only_diffusion,20260532,0.8500000000000001,0.4941116184874895,0.43660253092533624
MMP,eapp_only_diffusion,20260532,0.9000000000000001,0.48894911287399284,0.44870800615381645
MMP,eapp_only_diffusion,20260532,0.95,0.49015797978881637,0.46438858348969164
MMP,eapp_only_diffusion,20260532,1.0,0.4876760975474227,0.48767609754742264
MMP,eapp_only_diffusion,20260533,0.2,0.40442786576462547,0.22725535987720957
MMP,eapp_only_diffusion,20260533,0.25,0.42203729398708345,0.2470977214675506
MMP,eapp_only_diffusion,20260533,0.30000000000000004,0.4259707527670761,0.26628161869629485
MMP,eapp_only_diffusion,20260533,0.35000000000000003,0.43552332126532384,0.2813772730423227
MMP,eapp_only_diffusion,20260533,0.4,0.4363432649560875,0.2946610170354661
MMP,eapp_only_diffusion,20260533,0.45,0.43665037470252294,0.30788966567029197
MMP,eapp_only_diffusion,20260533,0.5,0.44535199470879977,0.31933308965239915
MMP,eapp_only_diffusion,20260533,0.55,0.4504879529733206,0.3304213009029635
MMP,eapp_only_diffusion,20260533,0.6000000000000001,0.46385825384955837,0.3431296654950723
MMP,eapp_only_diffusion,20260533,0.65,0.4644568284778665,0.354919660102152
MMP,eapp_only_diffusion,20260533,0.7,0.4715830945024153,0.366461264733478
MMP,eapp_only_diffusion,20260533,0.75,0.4711731828215833,0.3802395120584278
MMP,eapp_only_diffusion,20260533,0.8,0.46828339349637443,0.392398049984927
MMP,eapp_only_diffusion,20260533,0.8500000000000001,0.4665727933716462,0.4049011805586141
MMP,eapp_only_diffusion,20260533,0.9000000000000001,0.46367039229089163,0.417637858452345
MMP,eapp_only_diffusion,20260533,0.95,0.46090072199538684,0.434365655168921
MMP,eapp_only_diffusion,20260533,1.0,0.45792035997187464,0.45792035997187464
MMP,dps_inverse_diffusion,20260531,0.2,0.2580133052661134,0.21231237662880612
MMP,dps_inverse_diffusion,20260531,0.25,0.2594824584903351,0.22378962872949212
MMP,dps_inverse_diffusion,20260531,0.30000000000000004,0.26899521771761464,0.23397883201534217
MMP,dps_inverse_diffusion,20260531,0.35000000000000003,0.2748580198276417,0.242264639960852
MMP,dps_inverse_diffusion,20260531,0.4,0.28155577691485145,0.25037046499980864
MMP,dps_inverse_diffusion,20260531,0.45,0.28713108974358603,0.2590456394413644
MMP,dps_inverse_diffusion,20260531,0.5,0.2941899525935838,0.2665012059956484
MMP,dps_inverse_diffusion,20260531,0.55,0.30045332573277306,0.2739095721417083
MMP,dps_inverse_diffusion,20260531,0.6000000000000001,0.30453079295214286,0.2824257021319628
MMP,dps_inverse_diffusion,20260531,0.65,0.30723708462346844,0.2902229983441657
MMP,dps_inverse_diffusion,20260531,0.7,0.31428052550896846,0.2988420926133064
MMP,dps_inverse_diffusion,20260531,0.75,0.3182486368682788,0.30933913843006455
MMP,dps_inverse_diffusion,20260531,0.8,0.32684132925829684,0.31993762248529606
MMP,dps_inverse_diffusion,20260531,0.8500000000000001,0.3368112196663034,0.33156393514970345
MMP,dps_inverse_diffusion,20260531,0.9000000000000001,0.3530903729588665,0.3449292079670963
MMP,dps_inverse_diffusion,20260531,0.95,0.37058071390537883,0.36559634021712056
MMP,dps_inverse_diffusion,20260531,1.0,0.3904814012594934,0.3904814012594934
MMP,dps_inverse_diffusion,20260532,0.2,0.24025219500210404,0.19042832226886153
MMP,dps_inverse_diffusion,20260532,0.25,0.2455640578936853,0.2030174821365706
MMP,dps_inverse_diffusion,20260532,0.30000000000000004,0.25446560152341996,0.2147883972915991
MMP,dps_inverse_diffusion,20260532,0.35000000000000003,0.2616885372951682,0.22386496024894667
MMP,dps_inverse_diffusion,20260532,0.4,0.26655156928150303,0.23260254650501908
MMP,dps_inverse_diffusion,20260532,0.45,0.2691998672408681,0.2423115504589132
MMP,dps_inverse_diffusion,20260532,0.5,0.2784491059134611,0.25079336546830105
MMP,dps_inverse_diffusion,20260532,0.55,0.28468596872940627,0.25943953083741483
MMP,dps_inverse_diffusion,20260532,0.6000000000000001,0.2936770118238834,0.26834861595457565
MMP,dps_inverse_diffusion,20260532,0.65,0.29388613582917994,0.27669934478406416
MMP,dps_inverse_diffusion,20260532,0.7,0.30061476345369137,0.28632410034401595
MMP,dps_inverse_diffusion,20260532,0.75,0.3089306587136568,0.2975468616087781
MMP,dps_inverse_diffusion,20260532,0.8,0.3150986399288254,0.3077633409418487
MMP,dps_inverse_diffusion,20260532,0.8500000000000001,0.32590078387019716,0.3194923374950362
MMP,dps_inverse_diffusion,20260532,0.9000000000000001,0.3406624616747532,0.33393395532720405
MMP,dps_inverse_diffusion,20260532,0.95,0.3585944406205257,0.35622015679135804
MMP,dps_inverse_diffusion,20260532,1.0,0.3800124257066351,0.3800124257066351
MMP,dps_inverse_diffusion,20260533,0.2,0.25976788275815826,0.21748421952720506
MMP,dps_inverse_diffusion,20260533,0.25,0.26546387754330386,0.22665957902327283
MMP,dps_inverse_diffusion,20260533,0.30000000000000004,0.2694337623622416,0.23638703823893562
MMP,dps_inverse_diffusion,20260533,0.35000000000000003,0.2732750576773458,0.24443768816524422
MMP,dps_inverse_diffusion,20260533,0.4,0.28233701017132806,0.25167449936328984
MMP,dps_inverse_diffusion,20260533,0.45,0.2895684194742224,0.2604212504280156
MMP,dps_inverse_diffusion,20260533,0.5,0.29122997341760215,0.26813985229901854
MMP,dps_inverse_diffusion,20260533,0.55,0.29698907134794517,0.2761675250321036
MMP,dps_inverse_diffusion,20260533,0.6000000000000001,0.3048155371179064,0.28559900243589864
MMP,dps_inverse_diffusion,20260533,0.65,0.3086960230618384,0.2944252733264715
MMP,dps_inverse_diffusion,20260533,0.7,0.3152596503915582,0.30424886067722057
MMP,dps_inverse_diffusion,20260533,0.75,0.3226823136139505,0.31504780506952323
MMP,dps_inverse_diffusion,20260533,0.8,0.3297223702281183,0.3251872055781497
MMP,dps_inverse_diffusion,20260533,0.8500000000000001,0.34389326473215104,0.3363989974021794
MMP,dps_inverse_diffusion,20260533,0.9000000000000001,0.3570106930782656,0.35201873381253573
MMP,dps_inverse_diffusion,20260533,0.95,0.3814067335312826,0.37432910792462104
MMP,dps_inverse_diffusion,20260533,1.0,0.40362780848523305,0.40362780848523305
MMP,op_conditioned_diffusion_ours,20260531,0.2,0.09728941279789798,0.05501304187045009
MMP,op_conditioned_diffusion_ours,20260531,0.25,0.09469663281123758,0.06246666901395069
MMP,op_conditioned_diffusion_ours,20260531,0.30000000000000004,0.10238100610520319,0.07069746303188348
MMP,op_conditioned_diffusion_ours,20260531,0.35000000000000003,0.1060095044580089,0.07752301145728689
MMP,op_conditioned_diffusion_ours,20260531,0.4,0.1117943851800689,0.08365420219182469
MMP,op_conditioned_diffusion_ours,20260531,0.45,0.11796772271425097,0.08994549180436379
MMP,op_conditioned_diffusion_ours,20260531,0.5,0.12476340423521295,0.09561058924586763
MMP,op_conditioned_diffusion_ours,20260531,0.55,0.12575094459813266,0.10108050795967768
MMP,op_conditioned_diffusion_ours,20260531,0.6000000000000001,0.12911569706136725,0.10714194466876349
MMP,op_conditioned_diffusion_ours,20260531,0.65,0.1311273614493451,0.11263520038145948
MMP,op_conditioned_diffusion_ours,20260531,0.7,0.136333393428546,0.11864922751242149
MMP,op_conditioned_diffusion_ours,20260531,0.75,0.1412542403010455,0.12651261702426858
MMP,op_conditioned_diffusion_ours,20260531,0.8,0.1487413898787435,0.1338460933642103
MMP,op_conditioned_diffusion_ours,20260531,0.8500000000000001,0.1557121452137809,0.14286921360885566
MMP,op_conditioned_diffusion_ours,20260531,0.9000000000000001,0.17002559667947117,0.15817490772137227
MMP,op_conditioned_diffusion_ours,20260531,0.95,0.18608920049869224,0.18069832153985674
MMP,op_conditioned_diffusion_ours,20260531,1.0,0.20734386527752466,0.20734386527752466
MMP,op_conditioned_diffusion_ours,20260532,0.2,0.10775491979261927,0.06455550217370593
MMP,op_conditioned_diffusion_ours,20260532,0.25,0.10653167174675404,0.07045156387819707
MMP,op_conditioned_diffusion_ours,20260532,0.30000000000000004,0.11300584832650297,0.07678902102415466
MMP,op_conditioned_diffusion_ours,20260532,0.35000000000000003,0.1142017273554731,0.08219264996118823
MMP,op_conditioned_diffusion_ours,20260532,0.4,0.11476643019023396,0.08746515128274415
MMP,op_conditioned_diffusion_ours,20260532,0.45,0.1212469206389134,0.09315262067386601
MMP,op_conditioned_diffusion_ours,20260532,0.5,0.12419348848458611,0.09839967697612374
MMP,op_conditioned_diffusion_ours,20260532,0.55,0.12918457821937315,0.10373693306662549
MMP,op_conditioned_diffusion_ours,20260532,0.6000000000000001,0.12894668034690568,0.10957539794132802
MMP,op_conditioned_diffusion_ours,20260532,0.65,0.1332397898323889,0.11478133307300366
MMP,op_conditioned_diffusion_ours,20260532,0.7,0.13732833996464175,0.12039531745981798
MMP,op_conditioned_diffusion_ours,20260532,0.75,0.13937562144422574,0.12772633986284232
MMP,op_conditioned_diffusion_ours,20260532,0.8,0.14963496129185463,0.13496733129657734
MMP,op_conditioned_diffusion_ours,20260532,0.8500000000000001,0.15958066940448656,0.14333985144798284
MMP,op_conditioned_diffusion_ours,20260532,0.9000000000000001,0.16690159809200583,0.15592689216686478
MMP,op_conditioned_diffusion_ours,20260532,0.95,0.17959709062183574,0.17484825943929466
MMP,op_conditioned_diffusion_ours,20260532,1.0,0.19920489128896854,0.19920489128896854
MMP,op_conditioned_diffusion_ours,20260533,0.2,0.10043759525545558,0.06464806096869481
MMP,op_conditioned_diffusion_ours,20260533,0.25,0.10703002104549215,0.07090258163588374
MMP,op_conditioned_diffusion_ours,20260533,0.30000000000000004,0.11005467449554206,0.07716923706073933
MMP,op_conditioned_diffusion_ours,20260533,0.35000000000000003,0.11123379870717649,0.08214746857687738
MMP,op_conditioned_diffusion_ours,20260533,0.4,0.11481109027250551,0.08663895124185247
MMP,op_conditioned_diffusion_ours,20260533,0.45,0.1163760717479925,0.09170003347837181
MMP,op_conditioned_diffusion_ours,20260533,0.5,0.11916742422090948,0.09644051756070367
MMP,op_conditioned_diffusion_ours,20260533,0.55,0.12419155574844457,0.10122008400642922
MMP,op_conditioned_diffusion_ours,20260533,0.6000000000000001,0.126865130786798,0.10667511818995302
MMP,op_conditioned_diffusion_ours,20260533,0.65,0.13063277190956077,0.11225001373738247
MMP,op_conditioned_diffusion_ours,20260533,0.7,0.13273075847450974,0.11803170181983182
MMP,op_conditioned_diffusion_ours,20260533,0.75,0.13739852623962942,0.12531441670642612
MMP,op_conditioned_diffusion_ours,20260533,0.8,0.14122328359245465,0.13189583206222127
MMP,op_conditioned_diffusion_ours,20260533,0.8500000000000001,0.14970179662982042,0.1386542126670757
MMP,op_conditioned_diffusion_ours,20260533,0.9000000000000001,0.15335957782510912,0.1474419754576143
MMP,op_conditioned_diffusion_ours,20260533,0.95,0.16740273115349363,0.16440485504380442
MMP,op_conditioned_diffusion_ours,20260533,1.0,0.19049764315694093,0.19049764315694093
PIEZO,direct_scalar_regression,20260531,0.2,1.778092923711338,0.33255829728274494
PIEZO,direct_scalar_regression,20260531,0.25,1.7015035349722902,0.37821633561460194
PIEZO,direct_scalar_regression,20260531,0.30000000000000004,1.5936864385982974,0.4300138682647031
PIEZO,direct_scalar_regression,20260531,0.35000000000000003,1.4961947766482548,0.4728824764033544
PIEZO,direct_scalar_regression,20260531,0.4,1.3951405629635802,0.514021681496823
PIEZO,direct_scalar_regression,20260531,0.45,1.318941555982659,0.5575108445682418
PIEZO,direct_scalar_regression,20260531,0.5,1.2540827313593976,0.5971521250775773
PIEZO,direct_scalar_regression,20260531,0.55,1.2156905445961792,0.6397126482000142
PIEZO,direct_scalar_regression,20260531,0.6000000000000001,1.163489070707772,0.6864025550488443
PIEZO,direct_scalar_regression,20260531,0.65,1.1178765874844283,0.7362517229459198
PIEZO,direct_scalar_regression,20260531,0.7,1.0722829579311925,0.7835133712764627
PIEZO,direct_scalar_regression,20260531,0.75,1.0209168038824332,0.8369790117523567
PIEZO,direct_scalar_regression,20260531,0.8,1.0071401129409485,0.8851305105015571
PIEZO,direct_scalar_regression,20260531,0.8500000000000001,1.0086397324696743,0.9331185970562136
PIEZO,direct_scalar_regression,20260531,0.9000000000000001,1.0139810425750655,0.9830332813308348
PIEZO,direct_scalar_regression,20260531,0.95,1.047400627981018,1.044219960372515
PIEZO,direct_scalar_regression,20260531,1.0,1.116451801392195,1.1164518013921947
PIEZO,direct_scalar_regression,20260532,0.2,1.7683365140297205,0.26206529949702334
PIEZO,direct_scalar_regression,20260532,0.25,1.711390697244194,0.3228327727233155
PIEZO,direct_scalar_regression,20260532,0.30000000000000004,1.6150048753047979,0.38728899959342555
PIEZO,direct_scalar_regression,20260532,0.35000000000000003,1.5101124099071528,0.4390349321223379
PIEZO,direct_scalar_regression,20260532,0.4,1.440094622162781,0.48897627110928366
PIEZO,direct_scalar_regression,20260532,0.45,1.3566069585488028,0.5434800246054289
PIEZO,direct_scalar_regression,20260532,0.5,1.3091433482662622,0.5901625426961334
PIEZO,direct_scalar_regression,20260532,0.55,1.2484947332466823,0.6354006174952054
PIEZO,direct_scalar_regression,20260532,0.6000000000000001,1.1926261476254825,0.6884771208716446
PIEZO,direct_scalar_regression,20260532,0.65,1.140324765323618,0.7400288054660547
PIEZO,direct_scalar_regression,20260532,0.7,1.0817115154224886,0.7923958700574548
PIEZO,direct_scalar_regression,20260532,0.75,1.0334697120310739,0.8489810899866972
PIEZO,direct_scalar_regression,20260532,0.8,1.0059724704652615,0.9003518353904373
PIEZO,direct_scalar_regression,20260532,0.8500000000000001,1.0125287415775321,0.9536498816765097
PIEZO,direct_scalar_regression,20260532,0.9000000000000001,1.0352763194452919,1.0087014059944328
PIEZO,direct_scalar_regression,20260532,0.95,1.086100416355862,1.06863980467116
PIEZO,direct_scalar_regression,20260532,1.0,1.1324329994259201,1.1324329994259201
PIEZO,direct_scalar_regression,20260533,0.2,1.7630023811690607,0.2807814983947573
PIEZO,direct_scalar_regression,20260533,0.25,1.7061998403135612,0.33629948698045825
PIEZO,direct_scalar_regression,20260533,0.30000000000000004,1.6252331871021102,0.38909246655639196
PIEZO,direct_scalar_regression,20260533,0.35000000000000003,1.5178495843517834,0.4435389641029156
PIEZO,direct_scalar_regression,20260533,0.4,1.4541601253014667,0.49246066983926007
PIEZO,direct_scalar_regression,20260533,0.45,1.3601466025851847,0.542445227736426
PIEZO,direct_scalar_regression,20260533,0.5,1.307671238566218,0.5847243444435913
PIEZO,direct_scalar_regression,20260533,0.55,1.2655225272594666,0.6248283789675184
PIEZO,direct_scalar_regression,20260533,0.6000000000000001,1.1973037892509169,0.6743338338324607
PIEZO,direct_scalar_regression,20260533,0.65,1.1482327449297867,0.7232820649443326
PIEZO,direct_scalar_regression,20260533,0.7,1.1093786316036969,0.7741105889300793
PIEZO,direct_scalar_regression,20260533,0.75,1.0587137981601584,0.8334591956257956
PIEZO,direct_scalar_regression,20260533,0.8,1.0169930340647801,0.8865700936714382
PIEZO,direct_scalar_regression,20260533,0.8500000000000001,1.0064714417604321,0.9383040642507743
PIEZO,direct_scalar_regression,20260533,0.9000000000000001,1.0259484135591321,0.9915043156303421
PIEZO,direct_scalar_regression,20260533,0.95,1.0625071171244302,1.0502684598193273
PIEZO,direct_scalar_regression,20260533,1.0,1.1221065614079289,1.122106561407929
PIEZO,unet_3d,20260531,0.2,0.628969960762069,0.2961115797191184
PIEZO,unet_3d,20260531,0.25,0.6569717817128685,0.34513581137912464
PIEZO,unet_3d,20260531,0.30000000000000004,0.7108081119816692,0.3885652322775037
PIEZO,unet_3d,20260531,0.35000000000000003,0.7552099721440357,0.42310782338191477
PIEZO,unet_3d,20260531,0.4,0.7752232736043263,0.4549089457790639
PIEZO,unet_3d,20260531,0.45,0.7766056691594869,0.4883271626668091
PIEZO,unet_3d,20260531,0.5,0.7355632636503355,0.5152251564853475
PIEZO,unet_3d,20260531,0.55,0.6988714951250422,0.5416576356331495
PIEZO,unet_3d,20260531,0.6000000000000001,0.6839141312203777,0.572430017539214
PIEZO,unet_3d,20260531,0.65,0.6752670399368984,0.6012481198321082
PIEZO,unet_3d,20260531,0.7,0.6816016573139788,0.6313094910120572
PIEZO,unet_3d,20260531,0.75,0.7004858493385919,0.6679446166949372
PIEZO,unet_3d,20260531,0.8,0.7181388981036361,0.700328954424182
PIEZO,unet_3d,20260531,0.8500000000000001,0.7470800132479931,0.7339591325500999
PIEZO,unet_3d,20260531,0.9000000000000001,0.7750125254936663,0.7745438975762192
PIEZO,unet_3d,20260531,0.95,0.8759193448805448,0.8567504188523939
PIEZO,unet_3d,20260531,1.0,0.9909521053116729,0.9909521053116729
PIEZO,unet_3d,20260532,0.2,0.6299151455799791,0.3210244942486877
PIEZO,unet_3d,20260532,0.25,0.6576649943289808,0.36496527961588543
PIEZO,unet_3d,20260532,0.30000000000000004,0.7043447437182758,0.40439352690549263
PIEZO,unet_3d,20260532,0.35000000000000003,0.7607139502599127,0.4369057833191248
PIEZO,unet_3d,20260532,0.4,0.8053223177123983,0.4668529710370874
PIEZO,unet_3d,20260532,0.45,0.7689952527181602,0.49796217732294207
PIEZO,unet_3d,20260532,0.5,0.7290409895683638,0.5235590216121654
PIEZO,unet_3d,20260532,0.55,0.7214432387721641,0.5485160872016397
PIEZO,unet_3d,20260532,0.6000000000000001,0.7006276292106665,0.5796694361854176
PIEZO,unet_3d,20260532,0.65,0.695801957938421,0.6099079303283197
PIEZO,unet_3d,20260532,0.7,0.7027889491437962,0.6412075857826149
PIEZO,unet_3d,20260532,0.75,0.709053591382098,0.6788742268048154
PIEZO,unet_3d,20260532,0.8,0.7306516940859193,0.7118697904414761
PIEZO,unet_3d,20260532,0.8500000000000001,0.7625072630073638,0.7480507650371191
PIEZO,unet_3d,20260532,0.9000000000000001,0.7959904377086319,0.7959904377086319
PIEZO,unet_3d,20260532,0.95,0.9054864804330669,0.9046269135687861
PIEZO,unet_3d,20260532,1.0,1.039059440245563,1.039059440245563
PIEZO,unet_3d,20260533,0.2,0.6280010020471098,0.2848901075260653
PIEZO,unet_3d,20260533,0.25,0.6611149922526355,0.3341058098370073
PIEZO,unet_3d,20260533,0.30000000000000004,0.7028546100479868,0.3762647371490641
PIEZO,unet_3d,20260533,0.35000000000000003,0.7580209930091028,0.40951199626741575
PIEZO,unet_3d,20260533,0.4,0.7864959817107022,0.4389025192269859
PIEZO,unet_3d,20260533,0.45,0.7614760979201077,0.47060251253055096
PIEZO,unet_3d,20260533,0.5,0.7253440868293727,0.49855290080656467
PIEZO,unet_3d,20260533,0.55,0.6976012641270489,0.5251395977416958
PIEZO,unet_3d,20260533,0.6000000000000001,0.6865788211552198,0.556114974805538
PIEZO,unet_3d,20260533,0.65,0.6729134492357531,0.5871261309404172
PIEZO,unet_3d,20260533,0.7,0.6750078605276794,0.6189857335857074
PIEZO,unet_3d,20260533,0.75,0.6772986420237649,0.6553739444997553
PIEZO,unet_3d,20260533,0.8,0.70305082002637,0.6884926446503559
PIEZO,unet_3d,20260533,0.8500000000000001,0.730049122920972,0.7223784093680676
PIEZO,unet_3d,20260533,0.9000000000000001,0.7690205420750863,0.7642345906336806
PIEZO,unet_3d,20260533,0.95,0.854058662562954,0.8491589602801692
PIEZO,unet_3d,20260533,1.0,0.9763866888163147,0.9763866888163147
PIEZO,kernel_gp,20260531,0.2,0.4506654491888712,0.11073565719431999
PIEZO,kernel_gp,20260531,0.25,0.4729204953457721,0.1338618672405096
PIEZO,kernel_gp,20260531,0.30000000000000004,0.5146454178510255,0.16239668745978694
